Row ID,OrderID,OrderDate,ProductID,CustomerID,Sale amount,Quantity,PaymentMode,Profit
1190,CA-2020-167395,2020-12-02,TEC-PH-10004977,KM-16720,290,5,Cards,284.2
9081,CA-2020-117212,2020-02-26,TEC-PH-10004447,BT-11530,911.5,8,COD,66.7
2075,CA-2020-166898,2020-09-11,TEC-PH-10002564,KH-16630,176,6,COD,18
894,CA-2020-122504,2020-11-07,TEC-PH-10002468,DB-13270,786.5,7,Online,66.6
7085,CA-2020-133256,2020-06-26,TEC-PH-10002660,TH-21550,592.9,8,COD,136
4273,CA-2020-118724,2020-07-21,TEC-PH-10002549,AR-10825,1652.2,9,COD,122
9569,US-2020-158505,2020-07-21,TEC-PH-10004071,SF-20200,114.9,9,Online,6.3
3572,CA-2020-104388,2020-07-05,TEC-PH-10002293,DK-12835,157,4,COD,22.4
5932,CA-2020-168109,2020-07-03,TEC-PH-10000702,JK-15640,112,1,Online,2.7
5157,US-2020-169551,2020-07-07,TEC-PH-10001363,RL-19615,726,2,COD,-114
4804,CA-2020-163006,2020-06-30,TEC-PH-10002584,GH-14410,1033.6,2,COD,125.2
4298,CA-2020-136364,2020-07-13,TEC-PH-10003885,MH-17455,133.6,1,Online,-7.3
1797,CA-2020-129021,2020-08-23,TEC-PH-10001459,PO-18850,4395.9,13,Online,327.6
9328,US-2020-139465,2020-08-27,TEC-PH-10000455,MR-17545,368,3,COD,100.9
5548,US-2020-130687,2020-09-07,TEC-PH-10002033,PF-19225,485.7,2,Cards,34.2
8326,CA-2020-151008,2020-09-07,TEC-PH-10002807,JM-16195,166.6,4,Online,47.5
3081,CA-2020-144456,2020-09-08,TEC-PH-10001750,FC-14245,168.4,3,COD,13.9
4028,CA-2020-101182,2020-09-04,TEC-PH-10003589,KB-16405,123.2,3,COD,15.1
1736,CA-2020-139311,2020-08-11,TEC-PH-10001557,SF-20965,201.6,2,COD,13.4
1206,CA-2020-101483,2020-07-29,TEC-PH-10003442,AG-10675,93,5,COD,1.4
1010,CA-2020-133235,2020-08-01,TEC-PH-10002660,LH-16750,318,5,Online,17
5713,CA-2020-135034,2020-08-01,TEC-PH-10003931,AT-10735,114,2,COD,6
620,CA-2020-115805,2020-07-31,TEC-PH-10003092,KW-16435,159.8,1,Online,4.1
5978,CA-2020-117947,2020-08-18,TEC-PH-10002538,NG-18355,111.9,1,Cards,11
9879,CA-2020-116953,2020-04-24,TEC-PH-10004614,SV-20935,601,10,COD,34.5
6636,US-2020-166324,2020-04-20,TEC-PH-10004080,BE-11455,152.4,3,Online,-24.5
2386,CA-2020-144498,2020-05-06,TEC-PH-10004977,MB-18085,672.2,4,COD,70.6
1862,US-2020-117534,2020-03-25,TEC-PH-10000141,CV-12295,234.2,4,COD,15.8
9758,US-2020-121251,2020-03-26,TEC-PH-10004896,GM-14440,168,4,COD,33.6
7799,CA-2020-113705,2020-03-27,TEC-PH-10004006,LC-16870,227.1,5,Cards,55.6
4344,CA-2020-166184,2020-03-24,TEC-PH-10002624,HR-14830,480,1,COD,136.3
7504,CA-2020-105410,2020-03-19,TEC-PH-10000038,ND-18370,696.5,6,COD,-131.5
6366,US-2020-120147,2020-03-30,TEC-PH-10002447,TB-21400,188.8,1,COD,18.5
3090,CA-2020-144848,2020-04-04,TEC-PH-10004006,DS-13030,133.2,1,COD,11.1
1339,US-2020-159205,2020-03-31,TEC-PH-10000526,DB-12910,706.9,7,Cards,188.1
6368,CA-2020-100524,2020-03-31,TEC-PH-10002549,CM-12115,720.6,3,COD,176.2
5488,CA-2020-144848,2020-04-04,TEC-PH-10002262,DS-13030,145,2,Cards,33.3
7816,CA-2020-134495,2020-04-01,TEC-PH-10004897,BF-11020,112,3,COD,-5.7
668,US-2020-109316,2020-06-08,TEC-PH-10000307,MG-17680,146.5,2,Online,-3.5
3912,CA-2020-132682,2020-06-08,TEC-PH-10004042,TH-21235,413.6,3,Online,28.6
4840,CA-2020-126788,2020-06-05,TEC-PH-10001619,AB-10105,520.4,3,COD,52.9
833,CA-2020-106831,2020-06-01,TEC-PH-10001700,FH-14350,192.4,4,Online,-34.3
1448,CA-2020-129462,2020-06-16,TEC-PH-10002085,JE-15745,154,1,Cards,17.2
9175,CA-2020-102337,2020-06-13,TEC-PH-10002564,SD-20485,143,2,COD,6
7090,CA-2020-119424,2020-06-12,TEC-PH-10002564,SB-20205,116,3,Cards,9
832,CA-2020-118864,2020-06-15,TEC-PH-10001809,KH-16690,144,1,Cards,7.5
6411,CA-2020-129462,2020-06-16,TEC-PH-10001557,JE-15745,242,2,COD,51.8
4715,CA-2020-161774,2020-05-14,TEC-PH-10004071,GT-14710,129,1,Cards,0.7
5223,CA-2020-121643,2020-05-18,TEC-PH-10002200,AB-10105,364.7,2,COD,38.8
957,CA-2020-117401,2020-05-18,TEC-PH-10003555,PP-18955,157,5,COD,2.3
4427,CA-2020-102414,2020-05-15,TEC-PH-10002923,JA-15970,117.6,1,Online,2.6
6438,CA-2020-159464,2020-05-18,TEC-PH-10002350,TB-21355,150,2,COD,15.7
4425,US-2020-116897,2020-05-27,TEC-PH-10004389,JG-15160,342.4,3,Online,22.7
7320,CA-2020-159464,2020-05-18,TEC-PH-10002185,TB-21355,129.8,5,Online,15.6
2593,CA-2020-100097,2020-11-26,TEC-PH-10002310,MN-17935,997,5,COD,264.6
9039,CA-2020-128300,2020-11-24,TEC-PH-10002807,RS-19765,114.1,2,COD,39.6
3779,CA-2020-157420,2020-11-21,TEC-PH-10003555,HZ-14950,124.2,3,Cards,-12.4
6747,US-2020-148768,2020-11-30,TEC-PH-10002564,PN-18775,176,3,COD,9
615,CA-2020-159156,2020-11-13,TEC-PH-10004389,KB-16600,675,5,Online,163.8
7758,CA-2020-138611,2020-11-14,TEC-PH-10000011,CK-12595,154.9,10,Online,16
2954,CA-2020-112844,2020-11-13,TEC-PH-10003988,SP-20620,149.6,4,Online,12.2
2955,CA-2020-134915,2020-11-12,TEC-PH-10000347,EM-14140,112.9,2,COD,0.7
8997,CA-2020-134915,2020-11-12,TEC-PH-10001459,EM-14140,693,2,Online,50.4
1866,US-2020-116491,2020-11-11,TEC-PH-10004531,PG-18820,143.2,2,Cards,12.3
7492,US-2020-116659,2020-11-12,TEC-PH-10002824,NG-18355,417.8,3,COD,-92.7
1479,US-2020-118598,2020-11-16,TEC-PH-10002583,CM-12190,160.9,6,Cards,6
7928,CA-2020-121468,2020-11-19,TEC-PH-10000376,KD-16345,150,4,Cards,2.4
2729,CA-2020-120404,2020-11-20,TEC-PH-10001363,KH-16330,607,1,COD,171
2570,CA-2020-119193,2020-12-22,TEC-PH-10003072,SK-19990,213,7,Online,94.5
6854,CA-2020-134404,2020-12-27,TEC-PH-10000576,DR-12880,928.4,2,COD,-35.6
4925,US-2020-162670,2020-12-23,TEC-PH-10003601,MF-18250,679,3,COD,148.5
8740,CA-2020-114055,2020-12-25,TEC-PH-10002890,MH-18115,352.5,2,Online,23.5
3527,US-2020-131961,2020-12-08,TEC-PH-10001924,MJ-17740,133,2,COD,-21
4353,CA-2020-148922,2020-12-10,TEC-PH-10000148,SU-20665,162,3,Online,0.8
5596,CA-2020-107748,2020-12-10,TEC-PH-10003215,AG-10330,440.8,4,Online,34.7
5595,CA-2020-160325,2020-09-24,TEC-PH-10001944,BP-11095,474.9,3,Online,131.4
5065,CA-2020-160325,2020-09-24,TEC-PH-10000984,BP-11095,433,2,COD,109.8
6236,CA-2020-122196,2020-09-22,TEC-PH-10004977,CA-12265,430,2,COD,113.7
9579,US-2020-142188,2020-09-11,TEC-PH-10000127,JF-15415,164,5,COD,-18
7453,CA-2020-152975,2020-09-14,TEC-PH-10004586,RB-19705,1125.9,3,Online,324
903,CA-2020-105669,2020-09-17,TEC-PH-10002415,SJ-20125,1448.8,6,Cards,88.5
1538,CA-2020-132353,2020-09-15,TEC-PH-10004536,DB-13060,369,3,Cards,20.2
7620,CA-2020-121888,2020-09-15,TEC-PH-10000439,CL-11890,147,1,COD,11.6
3254,CA-2020-151225,2020-10-27,TEC-PH-10004100,JM-15655,156,5,COD,7.2
1367,CA-2020-110373,2020-10-27,TEC-PH-10001536,MA-17560,107.2,2,Cards,2
9471,US-2020-155425,2020-11-10,TEC-PH-10002563,AB-10600,216.6,2,Online,15.1
3800,CA-2020-102925,2020-11-05,TEC-PH-10001448,CD-12280,125,2,Online,4
3462,CA-2020-147760,2020-11-04,TEC-PH-10002483,KL-16555,1377,5,COD,119
8019,CA-2020-114258,2020-11-05,TEC-PH-10003012,EM-13825,529.8,4,Online,55.4
3857,CA-2020-114804,2020-10-17,TEC-PH-10001700,BF-11020,158.8,1,COD,4.6
2627,US-2020-105389,2020-10-23,TEC-PH-10002824,DM-13015,853,5,COD,51.5
2625,CA-2020-127180,2020-10-22,TEC-PH-10003800,TA-21385,135,1,COD,0.5
4025,CA-2020-127180,2020-10-22,TEC-PH-10001494,TA-21385,1037.6,8,COD,647.9
1831,CA-2020-130764,2020-10-27,TEC-PH-10003215,JO-15145,118.8,4,COD,34.7
3815,CA-2020-145884,2020-10-21,TEC-PH-10000895,SL-20155,1460.9,8,COD,374.4
1923,CA-2019-152471,2019-07-08,TEC-PH-10002824,ZD-21925,824,5,COD,51.5
1306,CA-2019-156685,2019-07-08,TEC-PH-10004345,SC-20230,863.6,9,Online,108
542,CA-2019-101966,2019-07-14,TEC-PH-10003437,BM-11785,419.9,7,COD,52.5
3922,CA-2019-136924,2019-07-14,TEC-PH-10002262,ES-14080,380.9,8,COD,38.1
5938,CA-2019-110044,2019-06-28,TEC-PH-10001299,RF-19735,360,3,Cards,36
5937,CA-2019-103107,2019-07-04,TEC-PH-10002564,RB-19465,72,3,Online,9
7987,CA-2019-103107,2019-07-04,TEC-PH-10001198,RB-19465,177.5,3,Online,20
7278,CA-2019-137939,2019-07-20,TEC-PH-10003589,PJ-19015,90,5,COD,43.2
8705,CA-2019-157217,2019-07-19,TEC-PH-10002070,TC-21535,36,2,Online,4.5
6149,CA-2019-111318,2019-07-23,TEC-PH-10004100,IL-15100,115.1,8,COD,11.5
6279,CA-2019-161928,2019-06-27,TEC-PH-10003484,AC-10660,201.6,2,Cards,12.6
124,US-2019-139087,2019-07-17,TEC-PH-10000148,DK-13375,20.8,2,Online,-4.7
3662,CA-2019-103730,2019-06-12,TEC-PH-10003875,SC-20725,68,7,Online,19.7
241,CA-2019-155005,2019-06-13,TEC-PH-10003484,SC-20050,378,3,Online,94.5
6930,CA-2019-157749,2019-06-04,TEC-PH-10000011,KL-16645,32,2,Online,11.2
871,CA-2019-140382,2019-06-23,TEC-PH-10003012,RD-19900,862.3,7,Cards,97
327,CA-2019-158099,2019-09-03,TEC-PH-10002496,PK-18910,280.8,3,COD,-46.8
9142,US-2019-141544,2019-08-30,TEC-PH-10003645,PO-18850,290.9,3,COD,-67.9
2495,CA-2019-139409,2019-09-05,TEC-PH-10003988,FW-14395,43.6,4,COD,12.2
1281,CA-2019-146206,2019-09-10,TEC-PH-10000895,KT-16480,720,5,Online,54
3876,CA-2019-160815,2019-09-05,TEC-PH-10003505,TR-21325,278.4,3,Cards,80.7
3518,CA-2019-136231,2019-09-05,TEC-PH-10002660,DM-13015,108.8,2,Cards,6.8
4086,US-2019-113649,2019-08-09,TEC-PH-10002350,HA-14920,44.8,2,COD,4.5
9893,CA-2019-111913,2019-08-04,TEC-PH-10002275,LC-16930,302.4,2,Cards,30.2
5246,US-2019-115441,2019-07-25,TEC-PH-10002262,SH-19975,297.6,5,Online,83.3
7770,CA-2019-156265,2019-08-02,TEC-PH-10001918,BF-11020,333.6,3,Online,33.4
3344,CA-2019-155978,2019-08-01,TEC-PH-10002885,TS-21205,1039.7,2,COD,91
1088,CA-2019-145982,2019-08-27,TEC-PH-10000011,TB-21055,60,3,Online,28.8
1902,CA-2019-166163,2019-08-15,TEC-PH-10004896,CY-12745,72,3,Cards,7.2
153,CA-2019-151141,2019-08-20,TEC-PH-10004924,DW-13480,14.8,2,COD,4
7417,CA-2019-158834,2019-03-13,TEC-PH-10001254,TW-21025,203.2,2,Cards,15.2
6015,US-2019-114013,2019-03-13,TEC-PH-10001494,SC-20770,539.9,3,Cards,-117
5421,CA-2019-159016,2019-03-10,TEC-PH-10002885,KF-16285,4158.9,8,Cards,363.9
3553,US-2019-151827,2019-03-31,TEC-PH-10002789,CS-11950,280.8,3,Online,-60.8
453,CA-2019-152555,2019-03-29,TEC-PH-10001254,ME-17320,812.7,8,COD,61
4243,CA-2019-166674,2019-04-01,TEC-PH-10002365,RB-19360,35.1,4,Online,9.1
8382,CA-2019-159142,2019-04-04,TEC-PH-10001448,ME-17320,150,3,COD,6
3737,CA-2019-134544,2019-03-17,TEC-PH-10003800,AC-10660,84.8,2,COD,-20.1
749,CA-2019-115476,2019-03-17,TEC-PH-10000673,VM-21835,130,2,COD,62.4
3887,CA-2019-150889,2019-03-20,TEC-PH-10000004,PB-19105,12,1,COD,0.9
865,CA-2019-167759,2019-03-03,TEC-PH-10003171,CC-12670,134.9,3,COD,37.8
1028,CA-2019-134474,2019-01-05,TEC-PH-10002923,AJ-10795,59.2,2,COD,5.2
1390,CA-2019-126529,2019-01-11,TEC-PH-10000148,DE-13255,15.6,2,Online,-9.9
1389,US-2019-108504,2019-02-05,TEC-PH-10003645,PP-18955,484.8,3,COD,126.1
1809,US-2019-108504,2019-02-05,TEC-PH-10000215,PP-18955,104.9,3,COD,28.3
1828,CA-2019-164938,2019-02-11,TEC-PH-10004897,PB-19210,69.9,7,Online,0.7
9115,CA-2019-109344,2019-02-08,TEC-PH-10002624,CH-12070,1128,3,COD,126.9
524,CA-2019-135461,2019-02-07,TEC-PH-10004094,EB-13975,624,5,COD,39
793,US-2019-139486,2019-05-21,TEC-PH-10003555,LH-17155,55.2,3,Cards,-12.4
8249,CA-2019-105256,2019-05-20,TEC-PH-10001530,JK-15730,1364,5,COD,85.2
534,CA-2019-133816,2019-05-10,TEC-PH-10001795,CS-12400,744,2,Cards,-124
9718,CA-2019-168753,2019-05-29,TEC-PH-10000984,RL-19615,980,5,Online,274.4
2644,CA-2019-108210,2019-05-30,TEC-PH-10002293,AT-10735,80,5,COD,8
1605,CA-2019-149111,2019-04-17,TEC-PH-10003092,BF-11170,36.8,1,Online,4.1
3054,US-2019-115819,2019-04-19,TEC-PH-10004700,JO-15280,40,5,Cards,13
611,CA-2019-128517,2019-04-09,TEC-PH-10002555,SW-20350,517.9,2,Online,134.7
332,CA-2019-161816,2019-04-28,TEC-PH-10003012,NB-18655,369.6,3,Online,41.6
5661,US-2019-150147,2019-04-25,TEC-PH-10004614,JL-15850,82.8,2,COD,-20.7
8908,CA-2019-145261,2019-12-18,TEC-PH-10004833,AH-10120,28.7,3,Cards,-7.2
633,CA-2019-139934,2019-12-18,TEC-PH-10001552,AY-10555,67,7,Cards,6.7
650,US-2019-135720,2019-12-11,TEC-PH-10002103,FM-14380,300.8,4,Online,30.1
1806,CA-2019-160745,2019-12-11,TEC-PH-10003273,AR-10825,302.4,3,Cards,22.7
8560,US-2019-116729,2019-12-25,TEC-PH-10002200,GK-14620,575.9,7,Online,257.6
6831,CA-2019-132829,2019-12-23,TEC-PH-10004345,LA-16780,287.9,3,Online,36
8561,CA-2019-140438,2019-12-24,TEC-PH-10001750,PW-19030,198,3,COD,53.5
8558,CA-2019-132829,2019-12-23,TEC-PH-10004912,LA-16780,131.9,3,Cards,14.8
1932,CA-2019-132829,2019-12-23,TEC-PH-10004539,LA-16780,453.6,3,Online,39.7
8393,CA-2019-152121,2019-11-27,TEC-PH-10002483,CC-12670,272,1,Online,23.8
4683,CA-2019-142594,2019-12-01,TEC-PH-10000193,EJ-14155,137.9,3,Online,35.9
3487,CA-2019-127698,2019-12-01,TEC-PH-10003811,MV-18190,863.9,9,Online,86.4
1299,US-2019-134761,2019-11-30,TEC-PH-10002890,DB-13210,36.2,1,Cards,2.7
36,CA-2019-134425,2019-12-08,TEC-PH-10003555,QJ-19255,115,5,Online,2.3
5060,CA-2019-117590,2019-12-08,TEC-PH-10004977,GH-14485,97.5,7,Online,123.5
802,CA-2019-109722,2019-12-05,TEC-PH-10000560,TP-21130,700,2,COD,196
5388,CA-2020-105809,2020-02-20,TEC-PH-10001580,HW-14935,262,2,COD,18.9
4362,CA-2020-164707,2020-02-18,TEC-PH-10001924,CV-12805,198,3,Online,10.5
8108,US-2020-163195,2020-02-17,TEC-PH-10003875,LL-16840,125.2,3,Online,8.5
5571,CA-2020-159149,2020-02-17,TEC-PH-10000038,CR-12820,479.3,4,COD,-87.7
9392,CA-2020-157966,2020-03-13,TEC-PH-10001527,SU-20665,130.4,1,Cards,-7.3
3066,CA-2020-162474,2020-03-13,TEC-PH-10004700,FH-14275,117,1,Cards,2.6
2452,CA-2020-106859,2020-03-13,TEC-PH-10004531,BF-11215,190.7,8,Online,49.3
8525,CA-2020-140949,2020-03-17,TEC-PH-10000149,DB-13405,144.7,6,Cards,31.1
1931,CA-2020-161172,2020-03-16,TEC-PH-10004348,SP-20920,128.4,2,Online,-7.4
7353,US-2020-101539,2020-03-16,TEC-PH-10004165,VM-21685,674,3,COD,49.5
8440,CA-2020-152135,2020-03-16,TEC-PH-10003505,MG-17650,475.4,8,Cards,-81.7
1184,CA-2020-114370,2020-03-14,TEC-PH-10000213,BN-11470,121.6,2,COD,5
9116,CA-2020-138779,2020-01-14,TEC-PH-10003655,RB-19570,89.9,5,Cards,0.7
8366,CA-2020-153045,2020-01-19,TEC-PH-10001817,NS-18505,455.6,2,COD,-93.1
131,CA-2020-157273,2020-01-30,TEC-PH-10002275,SZ-20035,618.8,4,Cards,60.5
2171,US-2020-164147,2020-02-02,TEC-PH-10002293,DW-13585,101,5,Cards,-12
7969,CA-2020-117870,2020-01-27,TEC-PH-10003931,JH-15820,155,3,COD,-27
1264,CA-2019-157707,2019-10-10,TEC-PH-10002583,CC-12610,16,1,Online,-3
2801,CA-2019-155992,2019-10-01,TEC-PH-10000215,CC-12220,69.9,2,Online,18.9
8890,CA-2019-153318,2019-10-25,TEC-PH-10000984,JS-15595,784,5,Online,78.4
5414,CA-2019-147256,2019-10-17,TEC-PH-10003072,FC-14245,450,3,COD,220.5
614,CA-2019-153157,2019-09-11,TEC-PH-10003171,TB-21625,224.8,5,Online,62.9
8770,CA-2019-121223,2019-09-11,TEC-PH-10004667,GD-14590,728.9,9,Online,-157.9
8566,CA-2019-151148,2019-09-12,TEC-PH-10001870,PO-19180,147,3,Online,9.2
7190,CA-2019-134110,2019-11-17,TEC-PH-10002350,BG-11035,67.2,3,Online,6.7
6978,CA-2019-164399,2019-11-12,TEC-PH-10004908,DW-13480,204,3,Online,25.5
3523,US-2019-119298,2019-11-25,TEC-PH-10002564,EP-13915,60,2,COD,18
8802,CA-2019-114482,2019-11-21,TEC-PH-10001580,DM-13345,404.9,3,Online,109.3
8064,CA-2019-140935,2019-11-10,TEC-PH-10000562,AB-10015,222,2,COD,62.2
8063,CA-2019-132997,2019-11-07,TEC-PH-10003811,LW-17215,360,3,Online,100.8
4526,CA-2019-132997,2019-11-07,TEC-PH-10000586,LW-17215,264,4,COD,71.3
5015,US-2020-105046,2020-07-17,TEC-PH-10004536,BE-11335,297,2,Cards,67.5
910,US-2020-160465,2020-07-21,TEC-PH-10004522,SW-20350,227.6,6,COD,-52.6
2483,CA-2020-137596,2020-09-02,TEC-PH-10001494,BE-11335,1240.8,4,Online,323.9
6399,CA-2020-126067,2020-08-28,TEC-PH-10000912,KN-16705,150.2,4,COD,11.4
8860,CA-2020-151981,2020-08-06,TEC-PH-10003601,GM-14455,852,5,Online,247.5
9444,US-2020-114356,2020-08-20,TEC-PH-10003171,TT-21460,145,1,COD,3.6
1331,CA-2020-165904,2020-04-07,TEC-PH-10000576,HR-14770,247.2,2,Online,19.2
7412,CA-2020-127705,2020-06-02,TEC-PH-10000347,AB-10255,96,1,COD,-0.6
3083,CA-2020-121125,2020-05-30,TEC-PH-10001619,MG-17890,180.8,1,COD,17.6
7135,US-2020-132297,2020-05-27,TEC-PH-10002834,DW-13480,561,3,Online,135
7133,CA-2020-141439,2020-11-26,TEC-PH-10001819,TT-21460,117,2,COD,43.2
2126,CA-2020-141439,2020-11-26,TEC-PH-10002624,TT-21460,1907,4,COD,545.2
5586,CA-2020-144862,2020-12-01,TEC-PH-10000923,EH-14005,139,7,Cards,9.4
3137,CA-2020-105333,2020-11-30,TEC-PH-10001468,VP-21730,590.1,3,COD,163.8
3333,CA-2020-164168,2020-11-12,TEC-PH-10004908,LS-16975,103,1,Online,8.5
3588,CA-2020-122595,2020-12-14,TEC-PH-10003095,GM-14455,500.7,3,Online,19.8
7923,CA-2020-121839,2020-09-24,TEC-PH-10002885,MH-18115,1191.7,3,COD,-253.4
8835,CA-2020-134096,2020-09-24,TEC-PH-10000526,PP-18955,434,5,COD,38.4
3979,US-2020-132675,2020-09-24,TEC-PH-10003171,KF-16285,106.9,2,COD,25.2
8595,CA-2020-101308,2020-10-02,TEC-PH-10003800,FG-14260,123.8,2,Cards,-20.1
3388,CA-2020-159667,2020-11-09,TEC-PH-10004094,PM-19135,36.2,4,Online,31.2
9099,CA-2020-148404,2020-10-07,TEC-PH-10004447,Dp-13240,235.4,2,COD,16.7
6525,CA-2020-152933,2020-10-12,TEC-PH-10002085,MG-17650,403.5,7,COD,27.7
1242,CA-2019-129308,2019-07-07,TEC-PH-10002310,CC-12100,60,1,COD,-13
8445,CA-2019-128727,2019-08-29,TEC-PH-10003442,MO-17800,22,4,Online,5.5
8443,US-2019-155173,2019-03-06,TEC-PH-10002538,JB-16045,68.2,3,Cards,-12.5
6229,US-2019-155173,2019-03-06,TEC-PH-10004586,JB-16045,431.9,2,Online,-72
8799,CA-2019-148208,2019-01-22,TEC-PH-10004093,BT-11530,110.4,4,Online,-20.2
7315,US-2019-150140,2019-04-06,TEC-PH-10002555,VM-21685,1294.8,5,COD,336.6
7261,CA-2019-121377,2019-05-28,TEC-PH-10001817,TN-21040,286.4,1,Cards,25.1
8753,CA-2019-152730,2019-05-30,TEC-PH-10000441,EM-14140,126,1,COD,35.3
4574,CA-2019-105662,2019-05-05,TEC-PH-10001198,RB-19465,177.5,3,Cards,20
9674,CA-2019-139395,2019-12-12,TEC-PH-10002103,MG-17650,657.9,7,Online,184.2
6469,CA-2019-114867,2019-12-23,TEC-PH-10002645,FM-14290,1500,5,Cards,-375
6655,CA-2019-163804,2019-12-02,TEC-PH-10000441,DB-13270,630,5,Cards,176.4
3861,CA-2020-135937,2020-02-20,TEC-PH-10004447,KM-16375,358.6,3,Online,25
7144,CA-2020-154039,2020-02-17,TEC-PH-10002789,JK-16120,165.8,1,COD,10.9
1255,US-2020-141558,2020-03-11,TEC-PH-10002555,MH-17290,799.9,5,COD,-181.3
9861,CA-2020-144638,2020-03-10,TEC-PH-10000149,MH-18115,128.9,3,Cards,-8.4
2684,CA-2020-113278,2020-01-14,TEC-PH-10000169,HR-14770,168.8,4,COD,1.4
6287,CA-2020-127026,2020-01-21,TEC-PH-10003601,MH-18115,196,1,COD,49.5
2523,CA-2019-121020,2019-10-24,TEC-PH-10001061,CG-12040,240,3,COD,18
3250,CA-2019-124352,2019-10-15,TEC-PH-10003442,CD-12790,5.5,1,Online,1.4
6117,CA-2019-159730,2019-09-17,TEC-PH-10002085,SJ-20125,105.6,2,COD,7.9
1401,US-2019-113677,2019-11-13,TEC-PH-10002114,CM-12655,2280,4,COD,592.8
3635,CA-2019-159212,2019-11-01,TEC-PH-10003988,KM-16375,21.8,2,COD,6.1
8700,CA-2019-145177,2019-11-10,TEC-PH-10000376,PP-18955,42,7,COD,-9.8
1220,CA-2020-119284,2020-06-15,TEC-PH-10000560,TS-21205,2261.9,8,COD,224
8697,US-2020-118087,2020-09-09,TEC-PH-10002200,SP-20620,1982,7,COD,-386.4
3197,CA-2020-119284,2020-06-15,TEC-PH-10001051,TS-21205,250,3,Cards,27
1952,CA-2020-109750,2020-07-22,TEC-PH-10000702,FH-14365,118,3,Online,14.1
2228,CA-2020-157987,2020-09-02,TEC-PH-10003885,AC-10615,245,3,COD,57.4
1662,CA-2020-130771,2020-07-29,TEC-PH-10002496,LA-16780,151.8,1,Online,15.6
1091,CA-2020-144526,2020-04-30,TEC-PH-10002549,QJ-19255,719.6,5,Online,-158.1
2597,CA-2020-158407,2020-06-04,TEC-PH-10001819,LW-16990,162,2,COD,25.2
8786,CA-2020-149048,2020-05-13,TEC-PH-10002310,BM-11650,612,3,COD,158.8
714,CA-2020-145765,2020-05-28,TEC-PH-10001305,CM-11815,220,5,Cards,19.6
4870,US-2020-100048,2020-05-19,TEC-PH-10003012,RS-19765,327,2,Cards,89.3
8971,CA-2020-131366,2020-11-24,TEC-PH-10003437,SC-20440,127,2,COD,-15
7542,CA-2020-157469,2020-12-02,TEC-PH-10004531,ES-14080,199.2,2,Cards,-25.2
7544,US-2020-112347,2020-12-02,TEC-PH-10000213,BS-11380,137.6,2,Cards,5
2661,US-2020-112347,2020-12-02,TEC-PH-10004833,BS-11380,135.4,6,Online,-14.3
3219,CA-2020-123372,2020-11-28,TEC-PH-10002834,DG-13300,524.9,11,Cards,495
9989,CA-2020-104640,2020-11-10,TEC-PH-10002200,FH-14275,469.9,2,Cards,125
2620,CA-2020-163629,2020-11-17,TEC-PH-10004006,RA-19885,224.1,5,COD,55.6
6007,CA-2020-115931,2020-12-22,TEC-PH-10001300,JM-15655,299,4,COD,6.7
7346,CA-2020-129581,2020-12-11,TEC-PH-10001527,KN-16390,418.9,3,Cards,3.9
1787,CA-2020-168389,2020-12-11,TEC-PH-10003555,DV-13045,344.6,4,Online,-16.6
6339,CA-2020-166317,2020-09-22,TEC-PH-10001615,JE-15610,137,3,Online,25.2
3192,CA-2020-143112,2020-10-05,TEC-PH-10003095,TS-21370,111.8,4,Cards,43.9
42,CA-2020-123981,2020-10-02,TEC-PH-10002115,RW-19630,111,1,Cards,17.2
6895,CA-2020-120999,2020-09-10,TEC-PH-10004093,LC-16930,183.2,4,COD,16.6
6890,CA-2020-164756,2020-09-18,TEC-PH-10002447,SS-20140,430,2,COD,119.5
6119,CA-2020-164756,2020-09-18,TEC-PH-10001552,SS-20140,136.7,8,Online,26.8
6758,CA-2020-143378,2020-09-19,TEC-PH-10001425,JR-16210,217,3,Cards,19.2
5506,CA-2020-124205,2020-09-15,TEC-PH-10002115,TC-21145,429.9,6,Online,102.9
6352,CA-2020-127782,2020-11-02,TEC-PH-10001817,TH-21115,879.2,4,Online,-186.2
7827,CA-2020-161130,2020-11-03,TEC-PH-10002549,BF-11275,377.4,2,Cards,27.1
1363,CA-2020-117114,2020-10-31,TEC-PH-10004042,CY-12745,522.8,4,COD,38.2
7263,CA-2020-125199,2020-10-19,TEC-PH-10001336,HM-14860,350.6,4,COD,-56.8
2896,CA-2020-156363,2020-10-22,TEC-PH-10003988,ML-17395,145.7,5,COD,-6.5
7332,CA-2020-139913,2020-10-23,TEC-PH-10001552,JC-16105,143.9,3,COD,10
8883,CA-2020-115119,2020-10-26,TEC-PH-10001433,SC-20440,140.5,1,COD,-13.3
2047,US-2020-115252,2020-10-20,TEC-PH-10004071,MY-18295,101,2,COD,1.4
7745,CA-2019-131835,2019-07-17,TEC-PH-10001760,MC-17590,597,3,COD,280.6
2144,CA-2019-133613,2019-06-17,TEC-PH-10004539,CP-12340,567,3,Cards,153.1
5353,CA-2019-155481,2019-09-01,TEC-PH-10002293,DK-13225,24,2,Cards,-4.8
4394,CA-2019-123932,2019-09-06,TEC-PH-10002447,YC-21895,329.6,2,Cards,37.1
6707,CA-2019-108868,2019-09-08,TEC-PH-10000923,KB-16585,60,5,Cards,21.7
8691,CA-2019-112277,2019-09-10,TEC-PH-10003505,SC-20695,519.7,7,Online,58.5
